Grouping,"Lead Request Users","Lead Users",Leads,Leads/LU,"Unreconciled Publisher Lead Revenue","Clickout Impressions",Clickouts,"Clickthrough Rate","Unreconciled Publisher Clickout Revenue","Unreconciled Publisher Total Revenue","Source Code","Tracking Code","Adult Lead Request Users","Adult Lead Users","Adult Leads","Adult Leads / LU","Adult Unreconciled Publisher Lead Revenue","Adult Clickouts","Adult Clickout Revenue","High School Lead Request Users","High School Lead Users","High School Leads","High School Leads / LU","High School Unreconciled Publisher Lead Revenue","High School Clickouts","High School Clickout Revenue"
"2017-02-17 Fri",1,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-239045081_ag-18666865241_dv-m_ap-1o2_kw-online schools for +phlebotomy_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-239045081_ag-18666865241_dv-m_ap-1s5_kw-phlebotomy classes_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-239045081_ag-18666865241_dv-m_ap-1t3_kw-+phlebotomy classes_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-299004848_ag-17180910728_dv-m_ap-1o3_kw-phlebotomy training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-299004848_ag-17180910728_dv-m_ap-1t2_kw-phlebotomy training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,1,2,2,44,0,0,0,0,44,"sa-B0D889DD-_pb-ga_cp-299004848_ag-17180910728_dv-m_ap-1t3_kw-phlebotomy training_var-b_",,1,1,2,2,44,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-ga_cp-299004848_ag-17180910728_dv-m_ap-1t4_kw-+phlebotomy_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-299004848_ag-17189684768_dv-m_ap-1t3_kw-phlebotomy classes_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-299004848_ag-20457639848_dv-m_ap-1s3_kw-what +phlebotomy_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-299004848_ag-20457639848_dv-m_ap-1s5_kw-what +phlebotomy_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",2,1,1,1,11,3,1,0.3333,6.12,17.12,"sa-B0D889DD-_pb-ga_cp-299004848_ag-20457639848_dv-m_ap-1t3_kw-online classes for +phlebotomy_var-b_",,2,1,1,1,11,1,6.12,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-299004848_ag-20457639848_dv-m_ap-1t3_kw-online school for +phlebotomy_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-300306968_ag-17531203928_dv-m_ap-1o1_kw-classes for +caregivers_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-300306968_ag-17531204768_dv-m_ap-1o2_kw-free +stna classes in cleveland ohio_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-300306968_ag-17531204768_dv-m_ap-1t4_kw-+stna classes ohio_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-300306968_ag-17531205248_dv-m_ap-1t3_kw-nursing assistant online program_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-300306968_ag-18081464408_dv-m_ap-1o3_kw-online +cna classes free_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-300306968_ag-18081464408_dv-m_ap-1t3_kw-+cna classes online for free_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719676938_ag-36305977183_dv-c_ap-1t4_kw-+phlebotomy training near_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719676938_ag-37123027666_dv-c_ap-1s2_kw-+phlebotomy technician courses_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719676938_ag-37779536055_dv-c_ap-1s1_kw-+phlebotomy schools near me_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719676938_ag-37779536055_dv-c_ap-1t4_kw-+phlebotomy classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,1,1,1,22.55,0,0,0,0,22.55,"sa-B0D889DD-_pb-ga_cp-719676938_ag-37779536055_dv-c_ap-1t4_kw-a +phlebotomist_var-b_",,1,1,1,1,22.55,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,3,2,0.6667000000000001,5.8,5.8,"sa-B0D889DD-_pb-ga_cp-719676938_ag-37779536055_dv-c_ap-1t4_kw-certified +phlebotomy schools_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719676938_ag-39297250924_dv-c_ap-1o2_kw-+phlebotomy certification online course_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719677154_ag-37123027866_dv-c_ap-1s10_kw-+cna programs near_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719677154_ag-37123027866_dv-c_ap-1t4_kw-+cna programs_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,1,1,1,24.75,2,1,0.5,2.14,26.89,sa-B0D889DD-_pb-ga_cp-719677154_ag-37259797363_dv-c_ap-1s10_kw-+caregiver_var-b_,,1,1,1,1,24.75,1,2.14,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719677154_ag-41599496310_dv-c_ap-1s1_kw-certified nursing assistant program_var-b_",,1,0,0,,0,1,2.14,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719677154_ag-43297884451_dv-c_ap-1t2_kw-+stna class_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1o3_kw-+ultrasound +technician_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1o3_kw-+ultrasound technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1t3_kw-+ultrasound +technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,3,1,0.3333,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1t3_kw-ultrasound tech schools_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1t4_kw-+ultrasound +technician_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1t4_kw-+ultrasound technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40250482529_dv-c_ap-1t4_kw-ultrasound tech schools_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,6.12,6.12,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40405464947_dv-c_ap-1t2_kw-+sonography +programs near_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40405464947_dv-c_ap-1t3_kw-+sonography programs online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-719700426_ag-40405464947_dv-c_ap-1t4_kw-+sonography programs online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728846577_dv-c_ap-1t1_kw-free +stna classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,5,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728846577_dv-c_ap-1t2_kw-+stna classes ohio_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,0.96,0.96,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728846577_dv-c_ap-1t2_kw-free +stna classes in cleveland ohio_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728846577_dv-c_ap-1t3_kw-free +stna classes in cleveland ohio_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728846577_dv-c_ap-1t4_kw-free +stna classes in cleveland ohio_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,1,1,1,14.3,0,0,0,0,14.3,"sa-B0D889DD-_pb-ga_cp-738105529_ag-36728847257_dv-c_ap-1o3_kw-+cna classes online for free_var-b_",,1,1,1,1,14.3,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-742708733_ag-37650303566_dv-c_ap-1t2_kw-+phlebotomy +training +online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-742708733_ag-37650303566_dv-c_ap-1t4_kw-phlebotomy training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-742708733_ag-37650303566_dv-c_ap-1t6_kw-phlebotomy training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-742708733_ag-39513748540_dv-c_ap-1o2_kw-classes for +phlebotomy_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-742708733_ag-39513748540_dv-c_ap-1o2_kw-i want to be a +phlebotomist_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,4,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-742708733_ag-39513748540_dv-c_ap-1t2_kw-+phlebotomist classes online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,1,1,1,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-742708733_ag-39513748540_dv-c_ap-1t2_kw-online classes for +phlebotomy_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-17 Fri",0,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-742708733_ag-39513748540_dv-c_ap-1t4_kw-online classes for +phlebotomy_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,9.15,9.15,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1212761354868613_dv-c_kw-+emt +Training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,2,1,4.27,4.27,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1212761354868613_dv-c_kw-emt Training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1213860866652838_dv-c_kw-+emt Classes Online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1213860866652838_dv-m_kw-+emt Classes Online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,1,1,16.5,2,0,0,0,16.5,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1214960378115831_dv-c_kw-+emt +Schools +in_var-b_",,1,1,1,1,16.5,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,1,1,1,2.14,2.14,"sa-B0D889DD-_pb-ba_cp-277140606_ag-1214960378115831_dv-c_kw-+emt Schools Near_var-b_",,1,0,0,,0,1,2.14,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140607_ag-1210562331781267_dv-c_kw-+security classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,1,1,16.5,0,0,0,0,16.5,"sa-B0D889DD-_pb-ba_cp-277140607_ag-1210562331781267_dv-c_kw-+security training_var-b_",,1,1,1,1,16.5,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,1,1,24.75,0,0,0,0,24.75,"sa-B0D889DD-_pb-ba_cp-277140607_ag-1210562331781267_dv-m_kw-+security guard license_var-b_",,1,1,1,1,24.75,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140608_ag-1223756471142063_dv-c_kw-+police academy_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140611_ag-1212761354868629_dv-m_kw-+CNA Programs Online_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140611_ag-1212761354868629_dv-m_kw-+cna Programs_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,5.49,5.49,sa-B0D889DD-_pb-ba_cp-277140611_ag-1213860866652854_dv-m_kw-+caregiver_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ba_cp-277140612_ag-1217159401375321_dv-c_kw-+PHLEBOTOMY +Certification +Online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,1,1,24.75,2,1,0.5,2.14,26.89,"sa-B0D889DD-_pb-ba_cp-277140612_ag-1219358424625803_dv-m_kw-+PHLEBOTOMY +Classes_var-b_",,1,1,1,1,24.75,1,2.14,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140612_ag-1219358424625803_dv-m_kw-+PHLEBOTOMY Classes_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140612_ag-1219358424625803_dv-m_kw-a +phlebotomist_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,2,2,35.75,2,1,0.5,2.14,37.89,"sa-B0D889DD-_pb-ba_cp-277140615_ag-1210562331781283_dv-c_kw-what +phlebotomy_var-b_",,1,1,2,2,35.75,1,2.14,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140616_ag-1207263796728320_dv-c_kw-+emt Schools Near_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140616_ag-1209462819990498_dv-c_kw-+emt Classes Online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140616_ag-1209462819990498_dv-c_kw-emt Classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,3,0,0,0,0,"sa-B0D889DD-_pb-ba_cp-277140616_ag-1210562331781299_dv-c_kw-+emt +Training Near_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ba_cp-277140617_ag-1214960378115863_dv-c_kw-certified nursing assistant program_var-b_",,0,0,0,,0,1,2.14,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,5,1,0.2,6.1,6.1,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17284052201_dv-m_ap-1t1_kw-emt training_var-b_",,1,0,0,,0,1,6.1,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17284052201_dv-m_ap-1t2_kw-emt training_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17284052201_dv-m_ap-1t3_kw-emt training_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t1_kw-+emt +classes near_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,12,4,0.3333,11.1,11.1,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t1_kw-+emt classes online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,4,2,0.5,4.27,4.27,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t1_kw-emt classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t2_kw-+emt classes online_var-b_",,1,0,0,,0,1,2.14,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,4,1,0.25,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t3_kw-+emt classes online_var-b_",,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-02-16 Thu",2,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17791858361_dv-m_ap-1t4_kw-+emt classes online_var-b_",,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17798810321_dv-m_ap-1s2_kw-emt schools_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17798810321_dv-m_ap-1t1_kw-+emt schools online_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17798810321_dv-m_ap-1t2_kw-+emt +schools_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,1,1,1,2.52,2.52,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17798810321_dv-m_ap-1t3_kw-+emt schools +in_var-b_",,0,0,0,,0,0,0,1,0,0,,0,1,2.52
"2017-02-16 Thu",0,0,0,0,0,2,1,0.5,2.14,2.14,"sa-B0D889DD-_pb-ga_cp-222581561_ag-17798810321_dv-m_ap-1t3_kw-+emt schools online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1o2_kw-+security training_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t1_kw-+security classes_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,1,1,13.75,1,0,0,0,13.75,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t1_kw-+security job courses_var-b_",,1,1,1,1,13.75,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",2,2,2,1,33,5,1,0.2,6.11,39.11,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t1_kw-+security licence classes_var-b_",,2,2,2,1,33,1,6.11,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t1_kw-obtain +security guard license_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,1,2,2,38.5,3,1,0.3333,9.61,48.11,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t2_kw-obtain +security guard license_var-b_",,1,1,2,2,38.5,1,9.61,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t3_kw-+security classes_var-b_",,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099026681_dv-m_ap-1t4_kw-+security classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,1,1,1,3.69,3.69,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099031241_dv-m_ap-1t1_kw-+guard +card classes_var-b_",,1,0,0,,0,1,3.69,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,1,1,1,12.2,12.2,"sa-B0D889DD-_pb-ga_cp-232086641_ag-18099031241_dv-m_ap-1t3_kw-+guard +card classes_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078401_ag-18267022241_dv-m_ap-1t2_kw-+police +academy training +in_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,6,3,0.5,6.19,6.19,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t1_kw-ultrasound technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,4,2,0.5,4.27,4.27,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-+ultrasound +technician_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,2,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-ultrasound technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-+ultrasound +tech +schools_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",2,0,0,0,0,4,2,0.5,8.24,8.24,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-+ultrasound +technician_var-b_",,1,0,0,,0,0,0,1,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,1,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-+ultrasound technician online_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",0,0,0,0,0,8,2,0.25,7.63,7.63,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-+ultrasound technician_var-b_",,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-ultrasound tech schools_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-02-16 Thu",1,0,0,0,0,0,0,0,0,0,"sa-B0D889DD-_pb-ga_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-ultrasound technician_var-b_",,1,0,0,,0,0,0,0,0,0,,0,0,0
